fish_id,site_id,year,month,day,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached
2561,96,2020,5,23,Ritchie Bay,5,chum,68,12,2,2,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,,6,1,0,,,
2562,96,2020,5,23,Ritchie Bay,6,chum,73,11,1,2,2,,,,,,1,,,,,,,,,,,,,,,1,,,,,6,1,0,,,
2563,96,2020,5,23,Ritchie Bay,7,chum,70,12,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,,,3,1,1,,,
2564,96,2020,5,23,Ritchie Bay,8,chum,76,11,,5,4,,,,,,,,,,,,,,,,,,,1,,1,,1,,,9,1,0,,,
2565,96,2020,5,23,Ritchie Bay,9,chum,65,11,5,4,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,,11,1,0,,,
2566,96,2020,5,23,Ritchie Bay,10,chum,71,11,,2,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,3,1,0,,,
2567,96,2020,5,23,Ritchie Bay,11,chum,62,10,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,
2568,96,2020,5,23,Ritchie Bay,12,chum,72,13,4,4,3,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,14,1,1,,,
2569,96,2020,5,23,Ritchie Bay,13,chum,69,12,1,6,4,,,,,,,,,,,,,3,,,,,,1,,1,,1,,,11,1,0,,,
2570,96,2020,5,23,Ritchie Bay,14,chum,58,10,1,5,2,,,,,,1,,,,,,,2,,,,,,1,,,,1,,,9,1,0,,,
2571,96,2020,5,23,Ritchie Bay,15,chum,72,12,,2,2,,,,,,,,,,,,,,,,,,,,,1,,,,,4,1,0,,,
2572,97,2020,5,30,Ritchie Bay,1,chum,75,13,5,1,1,1,,,,,,,,,,,,1,,,,,,1,,1,,,,,8,1,1,,,
2573,97,2020,5,30,Ritchie Bay,2,chum,77,12,3,1,4,2,,,,,,1,,,,,,,,,,,,,,1,,,,,11,1,2,,,
2574,97,2020,5,30,Ritchie Bay,3,chum,59,11,6,,2,1,,,,,,,,,,,,1,,,,,,1,,1,,,,,9,1,1,,,
2575,97,2020,5,30,Ritchie Bay,4,chum,75,11,3,3,1,2,,,,,,,,,,,,,,,,,,1,,1,,,,,9,1,2,,,
2576,97,2020,5,30,Ritchie Bay,5,chum,72,11,3,4,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,8,1,0,,,
2577,97,2020,5,30,Ritchie Bay,6,chum,73,12,2,6,,,,,,,,,,,,,,,,,1,,,,,1,,,,ANF,8,1,0,,,
2578,97,2020,5,30,Ritchie Bay,7,chum,71,10,2,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,4,1,2,,,
2579,97,2020,5,30,Ritchie Bay,8,chum,77,11,2,3,4,3,3,,,,,,,,,,,3,,,1,,,,,1,,1,,operc.,15,1,6,,,
2580,97,2020,5,30,Ritchie Bay,9,chum,72,10,2,2,4,,,,,,,,,,,,,,,,,,,,,1,,,,,8,1,0,,,
2581,98,2020,5,30,North Meares,1,chum,63,9,3,2,3,,1,,,,,,,,,,,,,,,,,1,,1,,,,,9,1,1,,,
2582,98,2020,5,30,North Meares,2,chum,58,10,2,12,5,,,,,,,,,,,,,4,,,,1,,,,,,,,,19,1,0,,,
2583,98,2020,5,30,North Meares,3,chum,55,9,1,2,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,,5,1,1,,,
2584,98,2020,5,30,North Meares,4,chum,67,11,5,5,3,2,,,,,,,,,,,,2,,,,,,,,1,,1,,,15,1,2,,,
2585,98,2020,5,30,North Meares,5,chum,61,8,1,8,,,,,,,,,,,,,,1,,,,,,,,,,,,,9,1,0,,,
2586,98,2020,5,30,North Meares,6,chum,67,10,1,7,2,,,,,,,,,,,,,,,,,,1,,,1,,,,,10,1,0,,,
2587,98,2020,5,30,North Meares,7,chum,62,10,3,7,2,,,,,,,,,,,,,1,,,,,,,,1,,,,,12,1,0,,,
2588,98,2020,5,30,North Meares,8,chum,61,11,1,4,3,2,,,,,,,,,,,,,,,,,,1,,1,,,,,10,1,2,,,
2589,98,2020,5,30,North Meares,9,chum,64,10,,4,5,1,,,,,,,,,,,,,,,,,,1,,1,,,,torn CDF,10,1,1,,,
2590,98,2020,5,30,North Meares,10,chum,57,9,,5,3,,,,,,,,,,,,,1,1,,1,,1,1,,1,,,,fish; PS,8,1,0,,,
2591,99,2020,5,30,Cypre River,1,chum,68,11,,2,2,1,1,,,,,,,,,,,1,,,,,,,,1,,,,,6,1,2,,,
2592,99,2020,5,30,Cypre River,2,chinook,66,13,2,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,1,0,,,
2593,99,2020,5,30,Cypre River,3,chinook,66,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2594,99,2020,5,30,Cypre River,4,chinook,60,11,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,,,
2595,99,2020,5,30,Cypre River,5,chinook,61,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2596,99,2020,5,30,Cypre River,6,chinook,53,11,,7,1,,,,,,,,,,,,,1,,,,,,,,,,,,,8,1,0,,,
2597,99,2020,5,30,Cypre River,7,chinook,55,10,,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,,5,1,0,,,
2598,99,2020,5,30,Cypre River,8,chinook,54,10,4,5,2,,,,,,,,,,,,,,,,,,,,,1,,,,gill parasite,11,1,0,,,
2599,99,2020,5,30,Cypre River,9,chinook,56,12,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,
2600,99,2020,5,30,Cypre River,10,chinook,58,11,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,1,0,,,
2601,99,2020,5,30,Cypre River,11,chinook,57,12,4,4,1,,,,,,,,,,,,,,,,,,,,,1,,,,,9,1,0,,,
2602,99,2020,5,30,Cypre River,12,chinook,58,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,
2603,99,2020,5,30,Cypre River,13,chinook,56,10,2,5,1,,,,,,,,,,,,,2,,,,,,,,,,,,,8,1,0,,,
2604,99,2020,5,30,Cypre River,14,chinook,54,11,3,3,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,7,1,0,,,
2605,99,2020,5,30,Cypre River,15,chinook,61,13,1,6,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,8,1,0,,,
2606,99,2020,5,30,Cypre River,16,chinook,61,10,3,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,1,0,,,
2607,99,2020,5,30,Cypre River,17,chinook,54,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
2608,99,2020,5,30,Cypre River,18,chinook,52,10,3,3,,,,,,,,,,,,,,1,,,,,,,,1,,,,,6,1,0,,,
2609,101,2020,6,5,Ritchie Bay,1,chum,75,12,1,8,3,,1,,,,,,,,,,,,,,,,,1,,1,,,,,13,1,1,,,
2610,101,2020,6,5,Ritchie Bay,2,chum,80,12,7,8,6,1,,,,,,,,,,,,,,,,,1,,,1,,,,,22,1,1,,,
2611,101,2020,6,5,Ritchie Bay,3,chum,85,14,14,29,13,4,5,,,,,,,,,,,3,,1,,,,,,,1,,,,65,1,9,,,
2612,101,2020,6,5,Ritchie Bay,4,chum,76,10,9,18,10,7,2,,,,,,,,,,,,,,,,1,,,1,,,,,46,1,9,,,
2613,101,2020,6,5,Ritchie Bay,5,chum,80,12,3,6,6,1,,,,,,,,,,,,,,,,,,,,1,,,,,16,1,1,,,
2614,101,2020,6,5,Ritchie Bay,6,chum,75,12,7,11,6,2,6,,,,,,,,,,,,,,,,,,,,1,1,,,32,1,8,,,
2615,101,2020,6,5,Ritchie Bay,7,chum,84,14,1,4,1,,,,,,,,,,,,,,,,1,,,,,1,,,,H-Below Pec Fin,6,1,0,,,
2616,100,2020,6,5,Cypre River,1,chinook,64,12,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,0,,,
2617,100,2020,6,5,Cypre River,2,chinook,72,12,2,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1,0,,,
2618,100,2020,6,5,Cypre River,3,chinook,64,12,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,0,0,,,
2619,100,2020,6,5,Cypre River,4,chinook,60,11,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,4,1,0,,,
2620,100,2020,6,5,Cypre River,5,chinook,58,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
2621,100,2020,6,5,Cypre River,6,chinook,58,11,3,2,2,,,,,,,,,,,,,1,,,,,,,,1,1,,,,7,1,0,,,
2622,100,2020,6,5,Cypre River,7,chinook,60,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
2623,100,2020,6,5,Cypre River,8,chinook,53,9,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,3,1,0,,,
2624,100,2020,6,5,Cypre River,9,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2625,100,2020,6,5,Cypre River,10,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
2626,100,2020,6,5,Cypre River,11,chinook,60,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
2627,100,2020,6,5,Cypre River,12,chinook,60,10,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,0,0,0,,,
2628,100,2020,6,5,Cypre River,13,chinook,52,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
2629,100,2020,6,5,Cypre River,14,chinook,52,10,,3,2,,,,,,,,,,,,,1,,,,,,1,,1,,,,,5,1,0,,,
2630,100,2020,6,5,Cypre River,15,chinook,65,12,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1,0,,,
2631,100,2020,6,5,Cypre River,16,chinook,55,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
2632,100,2020,6,5,Cypre River,17,chinook,55,10,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,H-Flank,0,0,0,,,
2633,100,2020,6,5,Cypre River,18,chinook,50,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2634,100,2020,6,5,Cypre River,19,chinook,68,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,
2635,100,2020,6,5,Cypre River,20,chinook,60,11,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,
2636,100,2020,6,5,Cypre River,21,chinook,64,12,2,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2,1,0,,,
2637,100,2020,6,5,Cypre River,22,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2638,100,2020,6,5,Cypre River,23,chinook,55,12,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,1,0,,,
2639,100,2020,6,5,Cypre River,24,chinook,65,14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,
2640,100,2020,6,5,Cypre River,25,chinook,60,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
2641,100,2020,6,5,Cypre River,26,chinook,65,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
2642,100,2020,6,5,Cypre River,27,chinook,65,13,,,2,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1,0,,,
2643,100,2020,6,5,Cypre River,28,chinook,62,12,6,17,,,,,,,,,,,,,,,,,,,,,,1,1,,,,23,1,0,,,
2644,100,2020,6,5,Cypre River,29,chinook,74,12,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,1,0,,,
2645,100,2020,6,5,Cypre River,30,chinook,55,10,2,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,0,,,
2646,100,2020,6,5,Cypre River,31,chinook,60,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2647,100,2020,6,5,Cypre River,32,chinook,55,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,0,,,
2648,102,2020,6,12,Ritchie Bay,1,chum,80,14,3,1,4,2,,,,,,,,,,,,,,,,,,,,1,1,,,,10,1,2,,,
2649,103,2020,6,12,North Meares,1,chum,80,12,3,7,5,5,1,,,,,,,,,,,1,,,,,,,,1,,,,,21,1,6,,,
2650,103,2020,6,12,North Meares,2,chum,78,11,3,11,23,3,,,,,,,,,,,,,,,,,,,,1,1,,,,40,1,3,,,
2651,103,2020,6,12,North Meares,3,chum,82,12,3,9,7,,,,,,,,,,,,,,,,,,,,,1,,1,,,19,1,0,,,
2652,105,2020,6,12,Tsapee Narrows,1,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
2653,105,2020,6,12,Tsapee Narrows,2,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2654,105,2020,6,12,Tsapee Narrows,3,coho,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,
2655,105,2020,6,12,Tsapee Narrows,4,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2656,106,2020,6,19,Cypre River,1,chinook,73,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2657,106,2020,6,19,Cypre River,2,chinook,68,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2658,106,2020,6,19,Cypre River,3,chinook,70,11,3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2659,106,2020,6,19,Cypre River,4,chinook,79,15,4,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,2 erroded gills,,,,,,
2660,106,2020,6,19,Cypre River,5,chinook,74,12,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2661,106,2020,6,19,Cypre River,6,chinook,66,10,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2662,106,2020,6,19,Cypre River,7,chinook,58,9,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-belly,,,,,,
2663,106,2020,6,19,Cypre River,8,chinook,65,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2664,106,2020,6,19,Cypre River,9,chinook,66,11,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2665,106,2020,6,19,Cypre River,10,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2666,106,2020,6,19,Cypre River,11,chinook,65,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2667,106,2020,6,19,Cypre River,12,chinook,70,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,
2668,106,2020,6,19,Cypre River,13,chinook,65,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2669,106,2020,6,19,Cypre River,14,chinook,64,11,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2670,106,2020,6,19,Cypre River,15,chinook,72,13,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2671,106,2020,6,19,Cypre River,16,chinook,74,14,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2672,106,2020,6,19,Cypre River,17,chinook,74,14,7,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2673,106,2020,6,19,Cypre River,18,chinook,72,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2674,106,2020,6,19,Cypre River,19,chinook,60,9,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2675,106,2020,6,19,Cypre River,20,chinook,69,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2676,106,2020,6,19,Cypre River,21,chinook,57,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2677,106,2020,6,19,Cypre River,22,chinook,70,11,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2678,106,2020,6,19,Cypre River,23,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2679,106,2020,6,19,Cypre River,24,chinook,65,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2680,106,2020,6,19,Cypre River,25,chinook,68,10,5,5,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2681,106,2020,6,19,Cypre River,26,chinook,64,10,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2682,106,2020,6,19,Cypre River,27,chinook,70,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2683,106,2020,6,19,Cypre River,28,chinook,72,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2684,106,2020,6,19,Cypre River,29,chinook,69,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2685,106,2020,6,19,Cypre River,30,chinook,59,8,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2686,106,2020,6,19,Cypre River,31,chinook,62,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2687,106,2020,6,19,Cypre River,32,chinook,63,10,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-eye,,,,,,
2688,106,2020,6,19,Cypre River,33,chinook,66,15,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,S-peduncle,,,,,,
2689,106,2020,6,19,Cypre River,34,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,ripped caudal fin,,,,,,
2690,106,2020,6,19,Cypre River,35,chinook,65,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2691,106,2020,6,19,Cypre River,36,chinook,67,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2692,106,2020,6,19,Cypre River,37,chinook,71,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2693,107,2020,6,26,Cypre River,1,chinook,72,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2694,107,2020,6,26,Cypre River,2,chinook,83,16,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2695,107,2020,6,26,Cypre River,3,chinook,66,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2696,107,2020,6,26,Cypre River,4,chinook,67,12,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,scarred flank,,,,,,
2697,107,2020,6,26,Cypre River,5,chinook,78,14,,3,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
2698,107,2020,6,26,Cypre River,6,chinook,63,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2699,107,2020,6,26,Cypre River,7,chinook,72,13,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2700,107,2020,6,26,Cypre River,8,chinook,72,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2701,107,2020,6,26,Cypre River,9,chinook,70,13,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2702,107,2020,6,26,Cypre River,10,chinook,70,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2703,107,2020,6,26,Cypre River,11,chinook,78,16,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2704,107,2020,6,26,Cypre River,12,chinook,69,15,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2705,107,2020,6,26,Cypre River,13,chinook,64,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2706,112,2020,7,5,Cypre River,1,chinook,80,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE,,,,,,
2707,112,2020,7,5,Cypre River,2,chinook,75,11,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2708,112,2020,7,5,Cypre River,3,chinook,75,11,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,Set 1+2 combined,,,,,,
2709,112,2020,7,5,Cypre River,4,chinook,68,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE,,,,,,
2710,112,2020,7,5,Cypre River,5,chinook,73,12,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,WE,,,,,,
2711,113,2020,7,5,Cypre River,1,chinook,70,11,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,scarred H-flank,,,,,,
2712,113,2020,7,5,Cypre River,2,chinook,78,11,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2713,113,2020,7,5,Cypre River,3,chinook,75,13,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2714,113,2020,7,5,Cypre River,4,chinook,80,12,11,3,1,2,,,,,,,,,,,,1,,,,,1,,,1,,1,,,,,,,,
2715,113,2020,7,5,Cypre River,5,chinook,76,14,5,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,
2716,113,2020,7,5,Cypre River,6,chinook,70,12,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,2
2717,113,2020,7,5,Cypre River,7,chinook,70,12,26,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,4
2718,113,2020,7,5,Cypre River,8,chinook,84,15,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,0
2719,123,2021,3,26,Cypre River,1,chum,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,123,2021,3,26,Cypre River,2,chum,56,9,2,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,
2721,123,2021,3,26,Cypre River,3,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,123,2021,3,26,Cypre River,4,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,123,2021,3,26,Cypre River,5,chum,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,123,2021,3,26,Cypre River,6,chum,48,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,123,2021,3,26,Cypre River,7,chum,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,123,2021,3,26,Cypre River,8,chum,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,123,2021,3,26,Cypre River,9,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,123,2021,3,26,Cypre River,10,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,123,2021,3,26,Cypre River,11,chum,51,10,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2730,123,2021,3,26,Cypre River,12,chum,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,123,2021,3,26,Cypre River,13,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,123,2021,3,26,Cypre River,14,chum,48,8,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2733,123,2021,3,26,Cypre River,15,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,123,2021,3,26,Cypre River,16,chum,40,5,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2735,123,2021,3,26,Cypre River,17,chum,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,123,2021,3,26,Cypre River,18,chum,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,123,2021,3,26,Cypre River,19,chum,50,7,1,1,1,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,
2738,123,2021,3,26,Cypre River,20,chum,46,6,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2739,123,2021,3,26,Cypre River,21,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,123,2021,3,26,Cypre River,22,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,123,2021,3,26,Cypre River,23,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,123,2021,3,26,Cypre River,24,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,123,2021,3,26,Cypre River,25,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,123,2021,3,26,Cypre River,26,chum,49,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,123,2021,3,26,Cypre River,27,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,123,2021,3,26,Cypre River,28,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,123,2021,3,26,Cypre River,29,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,123,2021,3,26,Cypre River,30,chum,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,123,2021,3,26,Cypre River,31,chum,45,7,,,,,,,,,,,,,,,,,,,1,,,,,,,,,PD,,,,,,
2750,123,2021,3,26,Cypre River,32,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,123,2021,3,26,Cypre River,33,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,123,2021,3,26,Cypre River,34,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,123,2021,3,26,Cypre River,35,chum,45,7,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,
2754,123,2021,3,26,Cypre River,36,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,124,2021,3,26,Meares North,1,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,124,2021,3,26,Meares North,2,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,124,2021,3,26,Meares North,3,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,124,2021,3,26,Meares North,4,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,124,2021,3,26,Meares North,5,chum,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,124,2021,3,26,Meares North,6,chum,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,124,2021,3,26,Meares North,7,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,124,2021,3,26,Meares North,8,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,124,2021,3,26,Meares North,9,chum,40,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,124,2021,3,26,Meares North,10,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,124,2021,3,26,Meares North,11,chum,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,124,2021,3,26,Meares North,12,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,124,2021,3,26,Meares North,13,chum,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
